SUPERBLOCK,1024,1000,1024,128,8192,1000,11
GROUP,0,1024,1000,500,431,3,4,5
BFREE,161
BFREE,162
BFREE,163
BFREE,164
BFREE,165
BFREE,166
BFREE,167
BFREE,168
BFREE,169
BFREE,170
BFREE,171
BFREE,172
BFREE,173
BFREE,174
BFREE,175
BFREE,176
BFREE,193
BFREE,194
BFREE,195
BFREE,196
BFREE,197
BFREE,198
BFREE,199
BFREE,200
BFREE,201
BFREE,202
BFREE,203
BFREE,204
BFREE,205
BFREE,206
BFREE,207
BFREE,208
BFREE,257
BFREE,258
BFREE,259
BFREE,260
BFREE,261
BFREE,262
BFREE,263
BFREE,264
BFREE,265
BFREE,266
BFREE,267
BFREE,268
BFREE,269
BFREE,270
BFREE,271
BFREE,272
BFREE,305
BFREE,306
BFREE,307
BFREE,308
BFREE,309
BFREE,310
BFREE,311
BFREE,312
BFREE,313
BFREE,314
BFREE,315
BFREE,316
BFREE,317
BFREE,318
BFREE,319
BFREE,320
BFREE,340
BFREE,341
BFREE,342
BFREE,343
BFREE,344
BFREE,345
BFREE,346
BFREE,347
BFREE,348
BFREE,349
BFREE,350
BFREE,351
BFREE,352
BFREE,353
BFREE,354
BFREE,355
BFREE,356
BFREE,357
BFREE,358
BFREE,359
BFREE,360
BFREE,361
BFREE,362
BFREE,363
BFREE,364
BFREE,365
BFREE,366
BFREE,367
BFREE,368
BFREE,369
BFREE,370
BFREE,371
BFREE,372
BFREE,735
BFREE,374
BFREE,992
BFREE,376
BFREE,377
BFREE,378
BFREE,379
BFREE,380
BFREE,39
BFREE,382
BFREE,383
BFREE,384
BFREE,425
BFREE,426
BFREE,428
BFREE,429
BFREE,430
BFREE,431
BFREE,432
BFREE,433
BFREE,434
BFREE,435
BFREE,436
BFREE,437
BFREE,438
BFREE,439
BFREE,440
BFREE,441
BFREE,442
BFREE,443
BFREE,444
BFREE,445
BFREE,446
BFREE,447
BFREE,448
BFREE,449
BFREE,450
BFREE,451
BFREE,452
BFREE,454
BFREE,455
BFREE,456
BFREE,457
BFREE,458
BFREE,459
BFREE,460
BFREE,461
BFREE,462
BFREE,463
BFREE,464
BFREE,465
BFREE,466
BFREE,467
BFREE,468
BFREE,469
BFREE,470
BFREE,471
BFREE,472
BFREE,473
BFREE,474
BFREE,475
BFREE,476
BFREE,477
BFREE,478
BFREE,479
BFREE,480
BFREE,481
BFREE,482
BFREE,483
BFREE,484
BFREE,485
BFREE,486
BFREE,487
BFREE,488
BFREE,489
BFREE,490
BFREE,491
BFREE,492
BFREE,493
BFREE,494
BFREE,495
BFREE,496
BFREE,497
BFREE,498
BFREE,499
BFREE,500
BFREE,501
BFREE,502
BFREE,503
BFREE,504
BFREE,505
BFREE,506
BFREE,507
BFREE,508
BFREE,509
BFREE,510
BFREE,511
BFREE,512
BFREE,513
BFREE,514
BFREE,515
BFREE,516
BFREE,517
BFREE,518
BFREE,519
BFREE,520
BFREE,521
BFREE,522
BFREE,524
BFREE,525
BFREE,526
BFREE,527
BFREE,528
BFREE,529
BFREE,530
BFREE,531
BFREE,532
BFREE,533
BFREE,534
BFREE,535
BFREE,536
BFREE,537
BFREE,538
BFREE,539
BFREE,540
BFREE,541
BFREE,542
BFREE,543
BFREE,544
BFREE,545
BFREE,546
BFREE,547
BFREE,548
BFREE,549
BFREE,550
BFREE,551
BFREE,552
BFREE,553
BFREE,554
BFREE,555
BFREE,556
BFREE,557
BFREE,558
BFREE,559
BFREE,560
BFREE,561
BFREE,562
BFREE,563
BFREE,564
BFREE,566
BFREE,567
BFREE,568
BFREE,569
BFREE,570
BFREE,571
BFREE,572
BFREE,573
BFREE,574
BFREE,575
BFREE,576
BFREE,577
BFREE,578
BFREE,579
BFREE,580
BFREE,581
BFREE,582
BFREE,583
BFREE,584
BFREE,593
BFREE,594
BFREE,595
BFREE,596
BFREE,597
BFREE,598
BFREE,599
BFREE,600
BFREE,601
BFREE,602
BFREE,603
BFREE,604
BFREE,605
BFREE,606
BFREE,607
BFREE,608
BFREE,625
BFREE,626
BFREE,627
BFREE,628
BFREE,629
BFREE,630
BFREE,631
BFREE,632
BFREE,633
BFREE,634
BFREE,635
BFREE,636
BFREE,637
BFREE,639
BFREE,640
BFREE,673
BFREE,674
BFREE,675
BFREE,676
BFREE,677
BFREE,678
BFREE,679
BFREE,680
BFREE,681
BFREE,682
BFREE,683
BFREE,684
BFREE,685
BFREE,686
BFREE,687
BFREE,688
BFREE,737
BFREE,738
BFREE,739
BFREE,740
BFREE,741
BFREE,742
BFREE,743
BFREE,744
BFREE,753
BFREE,754
BFREE,755
BFREE,756
BFREE,757
BFREE,758
BFREE,759
BFREE,760
BFREE,761
BFREE,762
BFREE,763
BFREE,764
BFREE,765
BFREE,766
BFREE,767
BFREE,768
BFREE,785
BFREE,786
BFREE,787
BFREE,788
BFREE,789
BFREE,790
BFREE,791
BFREE,792
BFREE,822
BFREE,823
BFREE,824
BFREE,825
BFREE,826
BFREE,827
BFREE,828
BFREE,829
BFREE,830
BFREE,831
BFREE,832
BFREE,833
BFREE,834
BFREE,19
BFREE,836
BFREE,837
BFREE,838
BFREE,839
BFREE,840
BFREE,841
BFREE,842
BFREE,843
BFREE,844
BFREE,845
BFREE,846
BFREE,847
BFREE,848
BFREE,849
BFREE,850
BFREE,851
BFREE,852
BFREE,853
BFREE,854
BFREE,855
BFREE,856
BFREE,857
BFREE,858
BFREE,862
BFREE,863
BFREE,864
BFREE,865
BFREE,866
BFREE,868
BFREE,869
BFREE,870
BFREE,871
BFREE,873
BFREE,874
BFREE,875
BFREE,876
BFREE,877
BFREE,878
BFREE,879
BFREE,880
BFREE,881
BFREE,882
BFREE,883
BFREE,344
BFREE,885
BFREE,887
BFREE,888
BFREE,889
BFREE,42
BFREE,891
BFREE,892
BFREE,893
BFREE,894
BFREE,895
BFREE,896
BFREE,897
BFREE,898
BFREE,899
BFREE,901
BFREE,902
BFREE,903
BFREE,876
BFREE,905
BFREE,906
BFREE,907
BFREE,908
BFREE,909
BFREE,911
BFREE,912
BFREE,913
BFREE,914
BFREE,915
BFREE,916
BFREE,918
BFREE,919
BFREE,920
BFREE,921
BFREE,922
BFREE,923
BFREE,924
BFREE,925
BFREE,926
BFREE,415
BFREE,928
BFREE,929
BFREE,930
BFREE,931
BFREE,932
BFREE,934
BFREE,935
BFREE,936
BFREE,937
BFREE,697
BFREE,939
BFREE,940
BFREE,941
BFREE,942
BFREE,943
BFREE,945
BFREE,946
BFREE,712
BFREE,948
BFREE,949
BFREE,950
BFREE,951
BFREE,952
BFREE,953
BFREE,954
BFREE,955
BFREE,956
BFREE,989
BFREE,990
BFREE,991
BFREE,992
BFREE,993
BFREE,994
BFREE,995
BFREE,996
BFREE,997
BFREE,998
BFREE,999
BFREE,1000
BFREE,1001
BFREE,1002
BFREE,1003
BFREE,1005
BFREE,1006
BFREE,1007
BFREE,1008
BFREE,1009
BFREE,1010
BFREE,1011
BFREE,1012
BFREE,1013
BFREE,1014
BFREE,1015
BFREE,1016
IFREE,570
IFREE,571
IFREE,572
IFREE,573
IFREE,574
IFREE,575
IFREE,576
IFREE,577
IFREE,578
IFREE,579
IFREE,580
IFREE,581
IFREE,582
IFREE,583
IFREE,584
IFREE,585
IFREE,586
IFREE,587
IFREE,588
IFREE,589
IFREE,590
IFREE,592
IFREE,593
IFREE,594
IFREE,595
IFREE,596
IFREE,597
IFREE,598
IFREE,599
IFREE,600
IFREE,601
IFREE,602
IFREE,603
IFREE,604
IFREE,605
IFREE,606
IFREE,607
IFREE,809
IFREE,609
IFREE,610
IFREE,611
IFREE,612
IFREE,613
IFREE,614
IFREE,615
IFREE,616
IFREE,617
IFREE,618
IFREE,619
IFREE,620
IFREE,621
IFREE,622
IFREE,623
IFREE,624
IFREE,625
IFREE,626
IFREE,627
IFREE,628
IFREE,629
IFREE,630
IFREE,631
IFREE,632
IFREE,633
IFREE,634
IFREE,635
IFREE,636
IFREE,637
IFREE,638
IFREE,639
IFREE,640
IFREE,641
IFREE,642
IFREE,643
IFREE,644
IFREE,645
IFREE,646
IFREE,647
IFREE,648
IFREE,649
IFREE,650
IFREE,651
IFREE,652
IFREE,653
IFREE,654
IFREE,655
IFREE,656
IFREE,657
IFREE,658
IFREE,659
IFREE,660
IFREE,661
IFREE,662
IFREE,663
IFREE,664
IFREE,665
IFREE,666
IFREE,667
IFREE,668
IFREE,665
IFREE,670
IFREE,671
IFREE,672
IFREE,673
IFREE,674
IFREE,675
IFREE,676
IFREE,677
IFREE,678
IFREE,680
IFREE,681
IFREE,682
IFREE,683
IFREE,684
IFREE,99
IFREE,686
IFREE,687
IFREE,688
IFREE,847
IFREE,690
IFREE,691
IFREE,692
IFREE,693
IFREE,694
IFREE,695
IFREE,696
IFREE,697
IFREE,698
IFREE,699
IFREE,700
IFREE,701
IFREE,702
IFREE,703
IFREE,704
IFREE,705
IFREE,706
IFREE,707
IFREE,708
IFREE,709
IFREE,710
IFREE,711
IFREE,712
IFREE,713
IFREE,714
IFREE,715
IFREE,716
IFREE,717
IFREE,718
IFREE,719
IFREE,720
IFREE,721
IFREE,722
IFREE,723
IFREE,724
IFREE,725
IFREE,726
IFREE,727
IFREE,728
IFREE,729
IFREE,730
IFREE,731
IFREE,732
IFREE,733
IFREE,734
IFREE,735
IFREE,736
IFREE,737
IFREE,738
IFREE,739
IFREE,740
IFREE,741
IFREE,742
IFREE,743
IFREE,744
IFREE,745
IFREE,746
IFREE,747
IFREE,748
IFREE,749
IFREE,750
IFREE,751
IFREE,752
IFREE,753
IFREE,754
IFREE,755
IFREE,756
IFREE,757
IFREE,758
IFREE,963
IFREE,760
IFREE,761
IFREE,762
IFREE,763
IFREE,764
IFREE,765
IFREE,766
IFREE,767
IFREE,768
IFREE,769
IFREE,770
IFREE,771
IFREE,772
IFREE,773
IFREE,774
IFREE,775
IFREE,776
IFREE,777
IFREE,778
IFREE,779
IFREE,780
IFREE,781
IFREE,782
IFREE,783
IFREE,784
IFREE,785
IFREE,786
IFREE,787
IFREE,788
IFREE,789
IFREE,790
IFREE,791
IFREE,792
IFREE,793
IFREE,794
IFREE,795
IFREE,796
IFREE,797
IFREE,798
IFREE,799
IFREE,800
IFREE,801
IFREE,802
IFREE,803
IFREE,804
IFREE,805
IFREE,806
IFREE,807
IFREE,808
IFREE,809
IFREE,810
IFREE,811
IFREE,812
IFREE,813
IFREE,814
IFREE,815
IFREE,816
IFREE,817
IFREE,818
IFREE,819
IFREE,820
IFREE,821
IFREE,822
IFREE,823
IFREE,824
IFREE,825
IFREE,826
IFREE,827
IFREE,828
IFREE,829
IFREE,830
IFREE,831
IFREE,832
IFREE,833
IFREE,834
IFREE,835
IFREE,836
IFREE,837
IFREE,838
IFREE,839
IFREE,840
IFREE,841
IFREE,842
IFREE,843
IFREE,844
IFREE,845
IFREE,846
IFREE,847
IFREE,848
IFREE,849
IFREE,850
IFREE,851
IFREE,852
IFREE,853
IFREE,854
IFREE,855
IFREE,856
IFREE,857
IFREE,858
IFREE,859
IFREE,860
IFREE,861
IFREE,862
IFREE,863
IFREE,864
IFREE,865
IFREE,866
IFREE,867
IFREE,868
IFREE,869
IFREE,870
IFREE,871
IFREE,872
IFREE,873
IFREE,874
IFREE,971
IFREE,876
IFREE,877
IFREE,878
IFREE,879
IFREE,880
IFREE,881
IFREE,882
IFREE,883
IFREE,884
IFREE,885
IFREE,886
IFREE,887
IFREE,888
IFREE,889
IFREE,890
IFREE,891
IFREE,892
IFREE,893
IFREE,894
IFREE,895
IFREE,896
IFREE,897
IFREE,898
IFREE,899
IFREE,900
IFREE,901
IFREE,902
IFREE,903
IFREE,904
IFREE,905
IFREE,906
IFREE,907
IFREE,908
IFREE,909
IFREE,910
IFREE,911
IFREE,912
IFREE,913
IFREE,914
IFREE,915
IFREE,916
IFREE,127
IFREE,918
IFREE,104
IFREE,920
IFREE,921
IFREE,922
IFREE,923
IFREE,924
IFREE,925
IFREE,926
IFREE,927
IFREE,928
IFREE,929
IFREE,930
IFREE,931
IFREE,758
IFREE,933
IFREE,934
IFREE,935
IFREE,936
IFREE,937
IFREE,938
IFREE,939
IFREE,940
IFREE,941
IFREE,942
IFREE,943
IFREE,944
IFREE,945
IFREE,946
IFREE,947
IFREE,948
IFREE,949
IFREE,950
IFREE,951
IFREE,952
IFREE,953
IFREE,954
IFREE,955
IFREE,956
IFREE,957
IFREE,427
IFREE,959
IFREE,960
IFREE,961
IFREE,962
IFREE,963
IFREE,964
IFREE,965
IFREE,966
IFREE,967
IFREE,968
IFREE,969
IFREE,970
IFREE,971
IFREE,972
IFREE,973
IFREE,974
IFREE,976
IFREE,977
IFREE,978
IFREE,979
IFREE,980
IFREE,981
IFREE,982
IFREE,983
IFREE,984
IFREE,985
IFREE,986
IFREE,987
IFREE,988
IFREE,989
IFREE,990
IFREE,991
IFREE,992
IFREE,993
IFREE,994
IFREE,995
IFREE,996
IFREE,997
IFREE,998
IFREE,999
IFREE,1000
INODE,2,d,755,1026,0,4,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,1024,2,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRENT,2,0,2,12,1,'.'
DIRENT,2,12,2,12,2,'..'
DIRENT,2,24,11,20,10,'lost+found'
DIRENT,2,44,12,980,5,'DIR_1'
INODE,11,d,700,1026,0,2,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,12288,24,131,132,133,134,135,136,137,138,139,140,141,142,0,0,0
DIRENT,11,0,11,12,1,'.'
DIRENT,11,12,2,1012,2,'..'
INODE,12,d,775,1026,1026,8,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,1024,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRENT,12,0,12,12,1,'.'
DIRENT,12,12,2,12,2,'..'
DIRENT,12,24,13,16,5,'DIR_2'
DIRENT,12,40,43,28,20,'pss8*#f]fYBL^|Ml8Tq'
DIRENT,12,68,159,16,7,'DIR_157'
DIRENT,12,84,330,16,7,'DIR_349'
DIRENT,12,100,354,16,7,'DIR_376'
DIRENT,12,116,484,908,7,'DIR_513'
INODE,13,d,775,1026,1026,7,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,1024,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRENT,13,0,13,12,1,'.'
DIRENT,13,12,12,12,2,'..'
DIRENT,13,24,14,16,5,'DIR_3'
DIRENT,13,40,17,16,6,'DIR_10'
DIRENT,13,56,26,16,6,'DIR_16'
DIRENT,13,72,32,16,6,'DIR_22'
DIRENT,13,88,37,936,6,'DIR_26'
INODE,14,d,775,1026,1026,2,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,1024,2,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRENT,14,12,13,12,2,'..'
DIRENT,14,24,15,16,6,'FILE_4'
DIRENT,14,40,16,32,6,'FILE_5'
DIRENT,14,72,18,16,6,'FILE_7'
DIRENT,14,88,19,16,6,'FILE_8'
DIRENT,14,104,20,920,6,'FILE_9'
INODE,15,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,5120,10,145,146,147,148,149,0,0,0,0,0,0,0,0,0,0
INODE,16,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,17,d,775,1026,1026,2,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,1024,2,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRENT,17,0,17,12,1,'.'
DIRENT,17,12,13,12,2,'..'
DIRENT,17,24,21,16,7,'FILE_11'
DIRENT,17,40,22,16,7,'FILE_12'
DIRENT,17,56,23,16,7,'FILE_13'
DIRENT,17,72,24,16,7,'FILE_14'
DIRENT,17,88,25,936,7,'FILE_15'
INODE,18,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,19,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,20,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,67418112,18,0,0,0,0,0,0,0,0,0,0,0,0,657,957,1018
INDIRECT,20,1,45,657,704
INDIRECT,20,2,268,957,959
INDIRECT,20,1,301,959,658
INDIRECT,20,3,65804,1018,1023
INDIRECT,20,2,65804,1023,1019
INDIRECT,20,1,65837,1019,958
INODE,21,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,7168,14,705,706,707,708,709,710,711,0,0,0,0,0,0,0,0
INODE,22,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,23,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,24,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,25,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,26,d,775,1026,1026,2,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,1024,2,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRENT,26,0,26,12,1,'.'
DIRENT,26,12,13,12,2,'..'
DIRENT,26,24,27,16,7,'FILE_17'
DIRENT,26,40,28,16,7,'FILE_18'
DIRENT,26,56,29,16,7,'FILE_19'
DIRENT,26,72,30,16,7,'FILE_20'
DIRENT,26,88,31,936,7,'FILE_21'
INODE,27,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,28,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,6144,12,150,151,152,153,154,155,0,0,0,0,0,0,0,0,0
INODE,29,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,30,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,31,f,664,1026,1026,1,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,5120,10,156,157,158,159,160,0,0,0,0,0,0,0,0,0,0
INODE,32,d,775,1026,1026,2,08/09/17 18:03:27,08/09/17 18:03:27,08/09/17 18:03:27,1024,2,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIRENT,32,0,32,12,1,'.'
